qPE,fprompt,subeventN,eventTime,numEarlyPulses,fmaxpe,neckVetoN,chargetopring,chargesecondring,chargebottomring,chargesecondbottomring,chargethirdbottomring,pulseindexfirstgar,nSCBayes,rprompt60Bayes,mblikelihoodX,mblikelihoodY,mblikelihoodZ,mblikelihoodR,timefit2X,timefit2Y,timefit2Z,deltat,ar40recoils,multiplerecoils
13326.2,0.262756,1,2512,0,0.147972,0,142.841,148.118,162.187,185.755,150.238,2,11608.9,0.241116,59.3464,-819.714,199.042,845.618,-99999,-99999,-99999,2.12298e+09,0,0
665.311,0.586658,1,2470.02,1,0.0515456,0,5.37248,1.84553,8.73448,8.37055,12.533,5,559.203,0.588899,143.168,657.326,228.248,710.402,241.567,793.544,15.9478,2.15099e+09,11,1
21018.4,0.275815,1,2527.52,1,0.0141986,0,278.411,270.355,788.703,834.037,747.757,4,18264,0.254675,-42.6919,214.921,-475.39,523.459,-110.406,226.004,-486.543,8.78169e+08,3,1
15051.5,0.252351,1,2539.41,0,0.027821,0,179.781,178.241,219.851,266.868,219.974,5,12965.4,0.233798,570.595,-310.238,-182.838,674.727,593.862,-344.594,-153.697,1.6854e+09,0,0
43476.9,0.274053,1,2535.75,0,0.0111553,0,775.882,757.248,581.894,650.21,579.942,1,37951.1,0.254499,239.593,-339.807,201.404,461.993,216.289,-388.018,231.362,0,0,0
8484.95,0.28711,1,2474.15,0,0.0360013,0,93.2007,104.039,168.41,195.643,176.584,0,7340.3,0.271829,27.8711,-545.102,-464.744,716.869,22.9734,-543.431,-493.275,3.09045e+09,3,1
1097.87,0.643207,1,2474.43,0,0.0570899,0,9.77226,13.9168,33.0673,16.6594,21.2481,8,953.582,0.580603,348.469,-513.135,-402.42,739.378,357.196,-576.365,-419.423,8.62064e+08,10,1
787.308,0.687807,1,2496.49,1,0.0853924,0,6.14894,10.004,16.0565,21.1614,6.80741,4,700.435,0.732512,-552.379,-120.978,-525.19,771.74,-563.944,-130.151,-513.483,4.57375e+08,1,0
27.0772,0.8027,1,2449.34,0,0.655461,0,0,1.02662,0,1.26061,0,1,25.161,0.90544,256.74,-794.557,158.763,849.966,-99999,-99999,-99999,3.45084e+09,0,0
15178,0.269839,1,2500.24,0,0.143342,0,144.795,174.135,167.008,203.086,197.472,1,13279.6,0.242693,-744.622,150.557,314.253,822.122,-718.818,171.875,297.585,2.36341e+09,0,0
28.6032,0.887971,1,2462.59,0,0.197859,0,0,0,0,4.72562,0,8,27.5356,0.923178,-311.033,317.814,-724.381,849.985,-99999,-99999,-99999,1.8079e+09,0,0
15549.3,0.266499,1,2524.64,0,0.0751557,0,178.045,202.135,197.011,208.007,196.21,2,13561.6,0.248776,-338.026,697.457,130.154,785.906,-329.712,669.8,123.786,4.38075e+08,0,0
63410.2,0.101241,2,2515.54,0,0.016955,0,734.772,754.615,1021.06,1163.82,1027.83,8,59498,0,-321.767,81.9707,-161.953,369.435,601.692,-505.822,154.302,0,9,1
963.453,0.305463,1,2512.05,0,0.0881183,0,17.5434,10.576,24.0228,33.868,24.09,5,848.45,0.300042,91.0424,-476.462,-636.364,800.165,166.996,-456.565,-654.204,1.34268e+09,0,0
32947.4,0.25711,1,2527.16,1,0.0728933,0,367.167,357.894,448.049,452.263,459.106,3,28966.9,0.237146,445.09,597.547,251.187,786.297,406.649,567.312,230.338,3.91164e+09,0,0
894.409,0.673671,2,2443.47,0,0.0203039,0,8.16019,13.7964,41.8525,41.7838,22.4047,1,783.712,0.375793,-119.718,-186.995,-429.172,483.206,-99999,-99999,-99999,4.7491e+07,8,1
991.752,0.528892,1,2466.15,0,0.132517,0,11.8116,5.70595,7.46834,16.0563,12.8253,1,896.874,0.527509,760.372,-200.728,229.543,819.235,748.259,-214.022,217.699,0,2,1
43354,0.270107,1,2535.2,0,0.0117824,0,610.177,637.42,809.431,887.221,753.893,8,37835.5,0.253631,411.09,148.586,-129.321,455.847,464.109,180.892,-91.6938,9.65101e+08,0,0
70.4287,0.542708,1,2480.58,0,0.0552198,0,1.56672,0.731387,2.4355,1.33792,0.412115,0,64.3605,0.566862,180.749,166.545,-7.98926,245.909,-391.937,227.54,150.562,6.6832e+08,1,0
386.301,0.625461,1,2456.05,0,0.0448689,0,3.19131,3.398,5.92231,6.98516,3.08272,0,358.246,0.615289,-540.7,134.59,428.174,702.712,-603.195,172.442,529.641,9.46433e+08,4,1
25768.6,0.129103,2,2510.69,0,0.0261998,0,331.891,348.09,335.964,383.546,347.816,3,27680.8,0,333.792,-445.571,81.3001,562.637,-99999,-99999,-99999,5.25245e+08,2,1
11171.1,0.265713,1,2505.33,0,0.0374998,0,120.01,150.864,328.894,351.613,394.527,4,9663.05,0.248173,358.678,-214.702,-510.1,659.507,416.705,-244.687,-486.236,2.29693e+09,1,0
1020.42,0.276915,1,2508.75,0,0.16623,0,11.5955,12.0592,29.0413,31.3991,188.652,14,917.654,0.254891,295.534,216.195,-754.531,838.688,323.875,238.921,-728.952,1.52211e+08,0,0
37707.6,0.271113,1,2531.2,0,0.0377742,0,453.443,500.386,557.562,605.111,555.855,0,33160.2,0.252175,-680.774,-113.115,-84.1494,695.219,-699.889,-97.8848,-80.1254,4.809e+08,0,0
15962.2,0.272727,1,2531.63,0,0.0191953,0,252.801,257.676,256.58,201.692,196.699,1,13693,0.256223,-544.398,-21.6541,272.818,609.317,-568.492,4.01256,291.682,0,0,0
13856.9,0.302302,1,2509.18,0,0.0359037,0,216.385,174.081,189.131,174.19,175.739,0,12029.8,0.283239,-575.449,33.4916,391.192,696.631,-571.567,51.7556,383.666,3.35097e+08,6,1
42818.7,0.280613,1,2526.56,0,0.00852895,0,727.361,741.661,752.87,801.902,739.054,1,37498.1,0.260802,265.21,136.659,10.5291,298.534,332.284,166.988,81.1674,2.02902e+09,1,0
15937.2,0.269748,1,2521.95,0,0.0301913,0,203.856,204.66,240.643,240.329,204.023,7,13747.9,0.25311,-652.598,173.085,58.9024,677.726,-659.759,201.389,68.4425,1.88712e+09,0,0
15195.9,0.257548,1,2512,0,0.150249,0,210.14,194.361,245.379,285.122,283.303,0,13241.5,0.233225,-409.214,-592.779,-446.302,847.365,-99999,-99999,-99999,1.41157e+09,0,0
800.702,0.660341,2,2477.43,0,0.0429503,0,4.57924,17.7245,8.06999,14.2034,16.6654,0,720.237,0.655413,-578.872,-284.752,231.247,685.311,-404.237,-433.289,493.66,0,5,1
64.7712,0.633879,1,2483.01,1,0.0532358,0,1.18267,0,2.19945,2.88008,0,1,59.7698,0.661251,-509.522,187.116,373.196,658.711,-521.188,287.076,406.592,1.80994e+09,2,1
15955.7,0.273406,1,2509.64,2,0.0287596,0,203.287,218.002,235.396,216.962,206.477,0,13869,0.255928,-188.629,563.991,231.194,638.057,-244.78,559.223,300.5,4.35117e+08,0,0
29552.4,0.257006,1,2524.58,0,0.0940321,0,342.316,373.03,475.229,504.921,520.941,9,26117.7,0.233443,560.961,387.186,-464.085,824.6,540.948,340.547,-419.419,1.45043e+09,0,0
10482.6,0.230246,1,2527.76,1,0.0851376,0,103.327,121.269,124.015,140.666,128.154,1,8926.25,0.199146,-524.893,-424.884,206.783,706.257,-543.853,-533.688,223.158,1.46474e+08,0,0
15566.7,0.269127,1,2520,0,0.066553,0,196.641,176.43,227.053,271.764,275.468,11,13627.1,0.251426,686.175,-183.233,-345.766,789.914,-99999,-99999,-99999,0,0,0
40538.9,0.270005,1,2539.39,0,0.0118365,0,822.882,747.776,603.75,616.464,558.196,3,35422.1,0.250808,-330.805,-273.983,199.198,473.475,-373.166,-307.607,205.461,4.12546e+08,0,0
608.535,0.307989,1,2475.27,1,0.0631121,0,12.0707,10.9451,31.5836,5.07439,9.40088,0,503.745,0.309946,327.666,274.57,378.097,570.711,689.975,166.387,446.319,2.08184e+08,0,0
1038.79,0.612078,1,2460.67,0,0.0533652,0,16.0444,46.7554,16.6707,14.3806,3.94582,3,892.83,0.558167,557.695,-177.028,433.976,728.49,624.002,-171.11,471.835,3.79494e+08,9,1
43433.2,0.270067,1,2543.54,0,0.0171042,0,666.164,683.57,663.701,703.674,681.357,3,37942.2,0.250263,-536.106,-76.2661,-6.3533,541.541,-580.974,-94.4299,-5.6324,1.15517e+09,0,0
1275.23,0.285126,1,2513.36,1,0.0880647,0,7.42527,13.3146,35.1838,18.8093,29.1255,3,1159.39,0.258939,-95.7503,-553.245,-600.062,821.78,-90.6709,-540.05,-609.778,1.28258e+08,1,0
10205.4,0.288724,1,2501.2,0,0.0259127,0,112.776,125.983,176.319,225.006,237.305,8,8703.06,0.269825,-139.148,465.342,-139.679,505.386,-152.105,621.152,39.1387,2.57616e+09,1,0
537.87,0.701336,1,2500,0,0.129575,0,7.23339,3.99964,5.84198,6.15043,5.74493,0,490.668,0.726958,-573.739,-490.745,340.25,828.116,-556.922,-485.754,383.201,2.60341e+09,3,1
51461.1,0.276495,1,2530.4,1,0.0198608,0,715.118,855.442,750.232,801.189,670.851,0,45295.5,0.260011,-561.296,-143.31,190.839,609.927,-592.497,-167.978,221.823,0,5,1
40638.2,0.270947,1,2533.22,0,0.0154559,0,726.601,727.759,638.318,712.844,630.533,0,35714.1,0.250825,406.207,196.885,21.8871,451.937,479.501,233.408,21.5927,9.50484e+07,0,0
17819.8,0.278282,1,2526.94,0,0.0201293,0,244.901,253.75,309.579,369.629,343.24,7,15466,0.2565,-359.235,222.194,-84.3588,430.74,-382.388,230.359,-94.2347,1.10719e+08,15,1
23.433,0.905758,1,2456,2,0.828231,0,1.29016,0,0,0,0,0,23.163,0.913647,-173.344,-543.708,629.928,849.985,-99999,-99999,-99999,1.06586e+09,0,0
32226.9,0.264813,1,2536.71,0,0.0476578,0,351.61,380.031,439.435,515.013,402.774,9,28444.3,0.242686,-611.924,323.341,-195.247,719.111,-609.927,352.039,-139.493,3.13587e+08,0,0
10899.5,0.270289,1,2499.44,0,0.0662094,0,153.109,171.839,139.894,123.833,154.737,0,9461.01,0.243323,512.687,369.514,464.199,784.136,524.079,359.939,512.129,4.40358e+09,0,0
111.52,0.531985,1,2484.04,0,0.316128,0,0,3.01648,0,0,0.563377,0,92.3705,0.629244,522.148,-7.64473,670.662,849.99,515.369,-3.61572,666.175,2.03781e+09,0,0
390.763,0.659546,1,2485.28,0,0.0515115,0,3.71274,6.67438,5.77779,9.24425,10.6468,1,359.598,0.641036,214.251,411.168,-213.026,510.238,77.0839,312.118,-259.995,8.53772e+08,7,1
37.2899,0.756124,1,2503.37,0,0.670276,0,0,0,0,0,0,6,31.5389,0.871008,407.664,-707.942,234.139,849.819,422.824,-702.209,202.38,0,0,0
21316.6,0.270382,1,2519.82,1,0.0762361,0,305.216,327.074,280.693,268.035,249.108,0,18679.7,0.245543,-154.172,623.137,444.797,780.97,-158.242,588.377,453.062,2.97658e+09,0,0
307.929,0.674135,1,2470.31,2,0.0966119,0,2.46052,6.12317,43.919,25.7179,26.918,1,288.598,0.676737,-38.24,184.024,-804.112,825.787,3.69323,207.973,-806.806,6.04638e+08,3,1
33.1639,0.725155,1,2492,0,0.486717,0,0,0,0,0,3.46334,256,24.0106,0.98379,-751.129,46.3402,-394.811,849.835,-99999,-99999,-99999,1.07999e+08,0,0
27766.3,0.27683,1,2531.98,0,0.0330379,0,267.464,340.073,419.296,458.212,463.446,3,24327.3,0.25757,-88.1732,-699.05,-99.1479,711.531,-82.6981,-687.255,-106.362,8.38335e+08,0,0
42922.4,0.275464,1,2525.19,0,0.0144267,0,511.308,541.528,722.101,790.118,752.104,13,37741.5,0.255189,-254.111,222.566,-187.475,386.335,-351.234,-9.95574,-98.6981,3.85143e+08,1,0
37399.6,0.271388,1,2532.64,0,0.0178767,0,741.504,776.614,515.889,524.032,482.515,1,32623.8,0.257322,407.835,229.088,282.879,546.654,419.534,222.664,324.461,7.26726e+08,1,0
37927,0.26621,1,2528,2,0.0465608,0,427.055,558.36,628.525,657.533,713.809,12,33451,0.245429,-571.837,344.311,-270.48,720.213,-99999,-99999,-99999,2.05601e+09,0,0
4601.47,0.32252,1,2406.53,0,0.0421374,0,60.7166,40.9194,68.4402,66.5645,54.3626,1,3963.99,0.30732,-77.2459,722.584,-140.662,740.189,-87.6656,687.842,-134.726,3.51911e+08,3,1
1705.04,0.316995,1,2532.54,0,0.0350697,0,45.0411,29.2074,42.5753,26.8781,25.6311,0,1475.56,0.29191,517.253,-49.1698,349.468,626.176,630.799,-90.4845,470.139,0,0,0
1325.97,0.652301,1,2461.64,0,0.0213636,0,19.9338,13.1413,18.893,24.0859,14.5454,7,1209.94,0.578342,-332.634,-521.474,-104.084,627.227,-746.788,-279.526,-25.4694,1.00253e+09,16,1
47.8276,0.712634,1,2476.5,0,0.0589849,0,1.63372,0,0,0.80277,0,0,48.4193,0.689216,153.434,428.942,321.449,557.551,-99999,-99999,-99999,4.46289e+08,2,1
41573.2,0.274081,1,2532.37,0,0.0276152,0,536.502,553.756,549.411,567.802,551.37,0,36519.9,0.254292,296.807,586.44,181.206,681.793,294.021,592.982,230.809,1.78723e+09,1,0
10933.7,0.287556,1,2510.63,1,0.0539606,0,136.952,134.677,146.501,176.219,147.342,5,9499.47,0.267003,-663.329,171.796,-311.669,752.766,-678.884,182.03,-322.491,1.01362e+08,11,1
108.756,0.545895,1,2452.03,0,0.0350846,0,2.88525,1.20157,2.20501,4.05607,3.02732,0,108.27,0.481221,189.976,-438.154,-221.803,526.561,-146.106,-670.93,-477.869,1.04106e+09,4,1
14070.1,0.269717,1,2498.33,0,0.083287,0,150.039,152.027,172.809,179.199,179.437,0,12185.2,0.251821,728.505,159.231,299.726,803.685,698.046,147.259,293.527,2.52198e+09,0,0
16534,0.28079,1,2514.87,0,0.0332584,0,233.684,230.104,347.643,373.617,371.728,9,14381.3,0.264485,-496.829,166.5,-396.473,657.078,-549.412,179.394,-455.384,1.09758e+09,3,1
32719.8,0.290023,1,2540,0,0.0227654,0,368.701,409.052,691.314,870.182,922.023,1,28715.2,0.272284,151.18,-445.702,-360.164,592.641,-99999,-99999,-99999,0,8,1
34743.8,0.274784,1,2532.47,0,0.027679,0,696.386,775.923,412.562,438.023,404.63,2,30507.4,0.257271,-8.28918,497.222,438.206,662.815,6.50158,522.039,444.887,1.73749e+09,0,0
4128.58,0.276571,1,2550.3,0,0.0769028,0,43.6967,83.7595,59.0648,50.8026,49.6912,3,3563.68,0.261604,-673.066,-400.428,-38.2349,784.106,-667.412,-404.066,-71.5055,2.04026e+08,2,1
1193.04,0.330332,1,2509.93,0,0.128339,0,17.2536,5.32083,9.23197,11.7943,9.8519,0,1059.75,0.287962,825.789,36.4976,107.023,833.495,795.7,50.0943,180.457,9.92698e+08,0,0
28725.6,0.266308,1,2546.08,0,0.0478881,0,360.447,346.561,380.513,490.029,442.197,3,25201.1,0.246148,-482.018,520.605,-137.125,722.616,-494.663,517.968,-123.085,7.60407e+08,0,0
8895.4,0.273085,1,2480.13,1,0.112565,0,85.1901,91.6756,117.53,115.533,108.55,6,7741.9,0.254231,-25.8349,761.69,330.267,830.611,-8.49944,780.318,291.996,2.43286e+09,0,0
20865.8,0.264377,1,2524,0,0.0961173,0,253.422,271.535,306.362,325.599,333.935,12,18382.3,0.243999,725.146,232.475,-296.317,817.12,-99999,-99999,-99999,0,6,1
43693.4,0.264798,1,2529.06,1,0.0250141,0,608.604,544.525,739.796,812.332,796.863,15,38330.4,0.245727,-128.142,-562.276,-253.324,629.879,-155.692,-594.324,-284.563,1.11127e+09,0,0
10814.6,0.293513,1,2485.95,0,0.0569034,0,155.628,181.687,139.406,127.093,131.668,1,9397.37,0.274999,565.748,163.272,464.134,749.765,563.838,158.835,484.984,4.32828e+08,2,1
14269.9,0.277981,1,2496.95,0,0.0541682,0,156.431,190.662,430.603,642.179,566.879,0,12407.9,0.258572,383.572,82.4711,-625.246,738.147,410.101,94.587,-619.437,2.10834e+09,0,0
11364.9,0.266928,1,2492.52,0,0.123508,0,135.77,130.829,213.698,250.446,278.018,2,9964.27,0.244279,510.89,199.44,-649.273,849.906,485.442,176.808,-613.176,3.74997e+08,0,0
11778.9,0.327677,1,2497.15,0,0.0122408,0,261.273,283.884,194.784,197.899,160.17,2,10232,0.313544,16.648,-364.267,257.743,446.541,21.3878,-530.581,473.466,2.78733e+08,7,1
72.1787,0.418262,1,2485.76,0,0.130505,0,1.11478,1.4074,0.793076,0,1.40558,9,65.2696,0.383014,725.124,355.578,-199.104,831.795,716.946,375.985,-228.951,0,0,0
6645.26,0.265932,1,2463.83,0,0.0443037,0,86.9377,79.3022,82.8998,75.9272,84.7417,1,5756.09,0.251759,-612.491,231.977,344.745,740.141,-618.166,250.605,345.997,3.28239e+09,0,0
2017.96,0.285058,1,2526.26,0,0.0877264,0,19.6875,16.5176,71.3857,97.3684,76.0945,3,1789.9,0.24527,-384.451,168.865,-660.158,782.385,-381.281,162.189,-678.968,1.93172e+09,0,0
642.979,0.29627,1,2485.62,0,0.0601675,0,10.3276,8.67685,3.47081,9.46769,3.62215,0,580.376,0.271711,460.603,-495.782,368.745,770.667,451.114,-506.483,255.772,1.40506e+09,1,0
264.707,0.318887,1,2523.96,0,0.0855546,0,3.17172,4.71391,2.94334,7.43455,9.46505,20,229.352,0.301605,-53.3493,-454.622,-655.704,799.672,64.6022,-454.965,-695.854,2.3032e+09,0,0
34382.3,0.274176,1,2533.82,0,0.0195112,0,468.913,500.798,505.989,465.425,501.25,1,30107,0.257683,456.584,-251.176,213.338,563.091,501.675,-214.038,178.398,2.12338e+08,3,1
1150.35,0.6792,1,2468.59,0,0.0245432,0,7.93563,16.0377,27.0318,22.4282,28.4423,0,1022.22,0.610085,205.435,381.28,-106.552,446.017,534.8,468.299,-139.654,0,7,1
693.646,0.706439,1,2466.91,0,0.020602,0,14.8483,16.9906,7.26636,11.9666,9.83431,3,642.307,0.676468,362.99,-367.797,102.368,526.797,77.965,-819.359,-135.695,1.08962e+09,7,1
12291.9,0.337954,1,2524.69,0,0.0184058,0,165.22,160.111,178.084,167.046,156.719,3,10673,0.321671,446.252,-350.761,101.446,576.598,484.727,-575.406,-26.569,4.62856e+08,16,1
1579,0.28507,1,2507.94,0,0.0970768,0,10.7734,14.6286,32.0244,38.1587,32.5565,5,1373.99,0.262385,579.813,173.171,-534.331,807.268,600.772,165.998,-540.784,1.03185e+08,0,0
15868.9,0.277516,1,2512.03,0,0.0181199,0,226.005,232.985,263.67,266.343,214.633,1,13758.5,0.261119,538.251,224.006,-15.7059,583.215,735.96,297.837,54.5388,4.15568e+09,0,0
408.03,0.631142,1,2416.18,0,0.0236428,0,13.4444,2.39578,10.1722,3.66195,2.06821,2,358.265,0.350653,-352.555,-120.478,132.843,395.547,-217.626,198.971,125.575,9.58176e+08,7,1
2942.84,0.636771,1,2431.01,0,0.0207614,0,36.3378,34.052,47.7674,65.1167,66.0866,0,2601.87,0.533229,457.474,-190.724,-300.74,579.744,-293.258,-57.9429,-51.6619,0,20,1
3154.43,0.286125,1,2541.03,0,0.0343189,0,42.1799,64.9206,54.2782,45.3185,36.1368,1,2715.13,0.272063,51.5287,-436.049,372.256,575.646,-339.788,-494.634,586.914,1.98174e+09,0,0
1590.86,0.294208,1,2516.05,0,0.189166,0,21.0728,27.0136,26.0466,27.6485,25.1242,7,1374.7,0.274273,674.246,-260.871,-446.882,849.921,665.633,-252.234,-416.763,3.34235e+09,0,0
20038.2,0.313182,1,2531.58,0,0.0269071,0,262.776,231.304,404.154,493.769,488.976,11,17438.1,0.290392,14.4951,-467.199,-449.876,648.747,32.7752,-491.919,-609.616,3.43603e+08,11,1
21915.4,0.265983,1,2524,0,0.0737978,0,252.35,284.006,374.651,424.473,384.001,4,19183,0.242385,332.678,411.672,-428.239,680.836,-99999,-99999,-99999,7.16475e+08,0,0
15530.3,0.268348,1,2524,0,0.0577566,0,181.63,164.998,242.764,249.805,194.816,21,13504.3,0.247524,-693.029,-167.433,-295.076,771.616,-99999,-99999,-99999,1.37483e+08,0,0
811.393,0.659063,1,2488.2,0,0.0318485,0,4.77014,5.4781,14.3422,7.29058,21.9266,9,716.088,0.702393,-388.249,-349.93,-254.181,581.203,-388.221,-377.842,-260.202,7.77453e+08,5,1
617.721,0.546609,1,2434.8,0,0.0347632,0,5.35358,6.39812,7.59356,4.35904,8.59814,2,566.534,0.464462,421.307,430.069,299.204,672.297,432.724,557.909,366.304,0,10,1
19039.8,0.307062,1,2531.62,0,0.0163907,0,213.29,257.824,372.913,437.229,420.166,6,16588.3,0.290059,299.623,-347.052,-320.41,559.358,302.823,-356.86,-334.592,8.74038e+08,7,1
523.399,0.721101,1,2484.6,0,0.029366,0,8.56527,21.0089,7.92063,10.8813,3.17511,0,480.17,0.738953,-213.529,-398.527,371.801,585.367,-215.407,-379.899,494.248,4.35506e+08,4,1
25.7041,0.81326,1,2440.44,0,0.387318,0,1.00497,0,0,0,0,0,22.0279,0.950253,-66.9785,448.659,718.556,849.767,-99999,-99999,-99999,3.91733e+09,0,0
16815.2,0.271013,1,2501.99,0,0.0827202,0,179.005,180.6,289.16,363.152,319.57,24,14608.3,0.253838,-532.289,334.229,-487.101,795.178,-543.417,366.158,-509.476,2.03769e+09,0,0
17250.8,0.256505,2,2514.25,0,0.0220738,0,214.727,268.078,262.626,279.36,199.673,1,14905.9,0.21567,123.895,-521.298,181.234,565.639,-99999,-99999,-99999,1.2897e+09,26,1
47.4407,0.545312,1,2482.72,0,0.146941,0,0,0.897209,1.23788,0,1.88212,8,43.9442,0.58526,725.662,183.493,-308.247,809.488,-99999,-99999,-99999,1.91131e+09,2,1
172.018,0.671214,1,2486.49,0,0.0760741,0,4.68618,1.94971,3.47465,4.16066,0,1,163.139,0.68005,384.2,-459.201,458.405,754.063,383.279,-486.059,482.85,0,4,1
1323.47,0.298513,1,2529.35,0,0.106419,0,7.34554,12.5515,15.8229,26.6053,13.808,1,1145.58,0.29141,366.72,592.138,407.161,806.778,402.466,555.917,412.891,2.61451e+09,0,0
18518.1,0.282436,1,2517.44,1,0.0326765,0,215.719,241.078,379.143,349.511,407.023,24,16118.8,0.261556,295.17,437.1,-434.1,683.099,339.099,428.248,-433.802,3.99696e+08,4,1
15855.4,0.273413,1,2508.11,0,0.0381166,0,195.071,192.199,211.46,253.646,225.45,2,13736.2,0.256335,-584.285,183.059,-110.4,622.163,-661.401,245.398,-120.683,2.10605e+09,0,0
38420,0.26595,1,2539.97,0,0.033326,0,478.341,476.801,531.893,487.307,487.828,1,33900.8,0.244867,-560.593,-97.6625,319.417,652.556,-574.18,-77.5615,337.275,2.14899e+09,0,0
345.553,0.700879,1,2481.75,1,0.0929815,0,3.21982,8.69803,14.1096,12.4361,8.88547,12,320.035,0.73453,-522.594,-35.1633,-618.478,810.467,-502.314,-35.3311,-631.275,8.61233e+07,3,1
40347.1,0.268479,1,2524.35,0,0.0272892,0,547.721,516.894,723.329,804.327,806.063,17,35393.9,0.248928,83.6586,576.409,-325.754,667.354,64.6699,542.402,-277.177,3.30422e+08,0,0
275.143,0.690964,1,2476.39,0,0.0426664,0,4.61834,0,4.4677,1.27222,5.06246,1,255.498,0.711174,-543.725,367.924,-235.738,697.551,-630.659,309.208,-111.758,0,3,1
453.933,0.417633,1,2404.69,0,0.130904,0,5.79194,6.71115,1.44293,4.18633,2.9512,3,410.73,0.397919,-694.431,207.347,401.107,828.32,-748.979,166.277,338.125,1.79032e+09,0,0
167.4,0.700355,1,2498.98,1,0.0755894,0,0.759225,1.14183,1.89796,6.93127,5.09184,10,161.856,0.683859,-10.9249,-473.689,-651.392,805.489,-27.8754,-480.064,-616.84,2.24521e+09,2,1
56.9779,0.462434,1,2444.35,1,0.087569,0,0,0,1.05343,0.241846,0,0,51.3309,0.460451,-712.953,179.417,389.232,831.862,-99999,-99999,-99999,1.3499e+09,3,1
1050.06,0.713524,1,2497.39,0,0.0686802,0,11.8662,14.6209,14.6228,22.3351,20.4252,0,965.4,0.722007,456.308,396.07,479.55,771.399,438.419,410.061,505.584,1.04711e+08,1,0
1245.7,0.270715,1,2511.03,0,0.0799276,0,9.98182,9.25016,14.3482,10.7674,18.2698,12,1067.3,0.262642,634.651,-441.079,164.404,790.165,603.669,-469.457,198.349,2.04612e+08,0,0
787.132,0.313889,1,2499.53,1,0.0605122,0,12.0988,6.00351,6.78382,10.0028,12.3993,2,691.586,0.289838,-374.37,529.595,406.267,765.295,-659.859,486.177,167.152,7.34566e+08,0,0
403.084,0.689036,2,2477.11,0,0.0193776,0,5.02283,9.01477,13.4901,4.34882,6.51618,2,371.153,0.583008,223.588,-429.769,-271.476,555.33,-99999,-99999,-99999,7.62072e+08,4,1
28102.3,0.276555,1,2525.39,0,0.026003,0,344.059,311.452,1290.77,1223.18,1066.48,30,24667.5,0.26064,-292.921,85.0587,-546.424,625.793,-349.662,97.5963,-539.053,4.16958e+09,0,0
136.112,0.611202,1,2450.33,0,0.0423717,0,1.32512,2.52492,1.23921,2.60927,1.29327,4,131.56,0.529244,88.2621,-552.338,-237.397,607.638,-511.115,-649.785,-109.058,0,4,1
138.123,0.670565,1,2505.54,0,0.126923,0,2.58797,1.10403,1.32566,1.87646,0,0,134.854,0.674048,-718.235,-280.746,298.903,827.057,-741.074,-257.324,287.2,1.88018e+07,1,0
507.924,0.276132,1,2407.44,0,0.167069,0,2.6249,4.94736,8.69115,7.60147,7.91734,4,458.957,0.239399,481.824,513.394,-475.944,849.853,480.774,482.36,-463.764,9.00483e+08,0,0
123.648,0.650012,1,2476.66,1,0.0576552,0,0.547951,2.30098,1.38094,2.02297,1.13614,8,113.638,0.700827,-711.401,-269.199,-184.967,782.797,-754.892,-242.122,-187.707,8.51636e+08,1,0
31930.6,0.262738,1,2536.49,0,0.0584671,0,378.184,402.506,374.691,405.861,410.196,0,28110.7,0.24192,722.09,27.4209,235.381,759.98,752.917,33.5253,211.973,1.43018e+09,1,0
10416,0.285008,1,2499.12,0,0.0804268,0,134.402,127.074,140.479,130.756,124.585,0,9061.67,0.26778,250.895,-599.337,370.561,747.977,248.371,-611.885,428.351,7.96055e+08,4,1
78.714,0.621783,1,2458.36,0,0.0828642,0,0,1.23057,0.859588,0,0,0,76.8,0.577047,-315.654,-724.953,1.1476,790.693,-268.8,-692.151,-16.4465,5.7284e+08,4,1
8590.99,0.271158,1,2473.44,0,0.0681225,0,132.967,111.575,193.884,240.07,236.194,0,7420.98,0.257356,-279.046,-407.338,-616.533,789.875,-275.64,-392.246,-613.872,0,0,0
4496.99,0.281686,1,2557.41,1,0.0546511,0,53.7141,78.3744,47.3846,44.2556,43.1386,0,3909.21,0.262173,-47.0002,-653.38,422.826,779.678,-23.1887,-649.645,443.072,5.44143e+08,0,0
3939.4,0.742014,2,15626.7,0,0.0546131,0,41.1596,49.0149,55.0423,56.7127,59.8161,1,3746.45,0.628603,-524.062,-284.677,249.205,646.363,-99999,-99999,-99999,2.10875e+09,1,0
343.099,0.681248,1,2507.44,0,0.0691393,0,12.5694,4.94019,8.01993,2.47381,2.25625,0,304.378,0.734547,458.875,8.71633,476.688,661.72,476.889,35.6464,495.268,1.19481e+09,1,0
10689.9,0.302233,1,2517.85,0,0.0860359,0,126.679,120.188,132.597,156.199,117.763,3,9331.01,0.292861,456.177,-636,238.879,818.326,447.788,-616.543,263.623,1.12837e+09,5,1
25314.7,0.27736,1,2524,0,0.00999711,0,349.761,343.124,609.852,703.2,611.239,3,21998,0.258623,235.027,-118.215,-305.725,403.337,-99999,-99999,-99999,8.52651e+08,0,0
538.434,0.699664,1,2482.76,0,0.06675,0,3.0288,7.65584,6.96243,4.98606,6.14703,5,500.79,0.718155,-587.841,-513.664,23.8947,781.012,-752.503,-6.93944,173.02,2.9902e+09,3,1
